"V1","V2","V3","V4","V5"
546,"3PL",0.107699755517367,0.2909324398994,0.0707240197920122
293,"3PL",0.101851257220473,0.081940527563361,0.0328836637908351
307,"3PL",0.2277305118358,0.100800101579386,0.0109518195755687
360,"3PL",0.330707343574154,0.0877943202520786,0.0112800298544765
481,"3PL",0.0606233929074942,0.435165426910359,0.094972822310081
338,"3PL",0.0810783544168246,0.318171965337886,0.0666352311563501
543,"3PL",0.165401679147211,0.102387000229621,0.0178488481224552
555,"3PL",0.120682570404987,0.194580723403792,0.0604163806827273
526,"3PL",0.0624703476362514,0.335681435389361,0.0776592461991711
488,"3PL",0.143372298119819,0.113283848764449,0.0427254492669685
504,"3PL",0.168801064471047,0.146263523464627,0.0509555521803228
578,"3PL",0.12311626451219,0.211063502076475,0.0752784532826033
541,"3PL",0.137294201293412,0.091669959644258,0.0275996350153349
311,"3PL",0.166618960446932,0.058890936565174,0.0191602296244847
348,"3PL",0.144325635370985,0.0703476914198543,0.0274656075324661
476,"3PL",0.0942634191258723,0.142624274628863,0.047167398678439
294,"3PL",0.0585575832844287,0.0917577915521264,0.0399179609052655
472,"3PL",0.206639725126107,0.0507794773861417,0.0172324929893366
305,"3PL",0.11657805954568,0.240471296260336,0.0593911200630013
461,"3PL",0.128089256670429,0.0620658451160307,0.0236516281051072
352,"3PL",0.177516095303984,0.0588465407313472,0.0162676566920914
516,"3PL",0.511565579800995,0.0948687476279447,0.0108496121459401
406,"3PL",0.0863185132137215,0.149762378252692,0.0724524930879953
365,"3PL",0.0573062902146271,0.355458362951563,0.0670247147084309
302,"3PL",0.124115216171343,0.0621235763331726,0.0219522498691676
455,"3PL",0.114974921291748,0.153291707869268,0.0454383672005027
510,"3PL",0.22149621586535,0.0781614928636604,0.0282100641053915
486,"3PL",0.0812297010056037,0.279886598723508,0.0905432121805788
500,"3PL",0.0737150762908018,0.105493392371686,0.0365972592394911
397,"3PL",0.141689841545488,0.396830191600881,0.0444344848502078
404,"3PL",0.210595912053281,0.0733185152636035,0.032634693467346
574,"3PL",0.0773116919193843,0.13414152451722,0.0446840783523954
525,"3PL",0.130715606717671,0.109465379739034,0.041503480550996
509,"3PL",0.154600495745518,0.103530114881349,0.0372476738177631
446,"3PL",0.062457983843267,0.144119836718871,0.0543789825941334
453,"3PL",0.102573729039193,0.124807993588112,0.0470231895622937
424,"3PL",0.0511657635434708,0.314883315466516,0.0786606503233172
363,"3PL",0.055147481229406,0.17732262854902,0.0667706682529037
282,"3PL",0.0656119646454572,0.156306249079091,0.0718941454595143
487,"3PL",0.101045532471635,0.126500516508175,0.0426024467976771
514,"3PL",0.25917049731804,0.407622714965099,0.0174577875011419
548,"3PL",0.168959198734011,0.0606093047032636,0.0202272783382116
386,"3PL",0.153904596167337,0.106369113485769,0.0285585098049855
415,"3PL",0.127910279894451,0.0711437972551244,0.0261470106015131
475,"3PL",0.171613490952464,0.0541590201825243,0.0163555887905604
283,"3PL",0.109907251216612,0.160878122934502,0.0612464525370626
336,"3PL",0.131059989082566,0.103793183695033,0.0389680323860748
371,"3PL",0.15213248646455,0.100681333892343,0.0327102276523337
452,"3PL",0.107186814148658,0.22209625516042,0.0729184270098228
460,"3PL",0.131206961408668,0.0758925163635761,0.0273587445876966
332,"3PL",0.0980850275564962,0.077722019227691,0.0336114467847429
347,"3PL",0.145519376810899,0.13414254291271,0.0408319236971969
343,"3PL",0.121495363994578,0.121583714822656,0.0350904589994636
318,"3PL",0.48192957962298,0.0834831492191276,0.0101060321692517
417,"3PL",0.192096173529129,0.143694088616691,0.0277153627773486
568,"3PL",0.0833719016139075,0.235401048265956,0.0665481174794182
416,"3PL",0.110210381013053,0.123042370537489,0.0397425782604003
322,"3PL",0.0653123519259162,0.162334082527101,0.0661558867415416
421,"3PL",0.154020620580604,0.116457502305564,0.0375388001353168
399,"3PL",0.210752056837268,0.115029569034217,0.0158053250437696
539,"3PL",0.0701779479707452,0.156695008108304,0.0599325168305039
288,"3PL",0.0527960659709175,0.207077433256747,0.0688689666453402
358,"3PL",0.319439447530811,0.0739850054323263,0.0133970693508955
296,"3PL",0.103975902922444,0.126539990935825,0.0426534824081557
340,"3PL",0.0693443283255295,0.156645998584399,0.0494422998312777
342,"3PL",0.120492766261528,0.131591132037829,0.0385794262931973
295,"3PL",0.0888086981183475,0.135782089927526,0.0551663874925785
309,"3PL",0.13098050290259,0.0935435603062701,0.0341594065188179
468,"3PL",0.180008075122873,0.118146939126812,0.0143529095899966
450,"3PL",0.209300442300312,0.104230001765207,0.0182696538095472
410,"3PL",0.32167601368219,0.0891850355463941,0.0119439493361639
431,"3PL",0.110901516104272,0.225576957868558,0.0577077126528388
547,"3PL",0.129455396291193,0.0767670584996631,0.0280398940556049
320,"3PL",0.200522628380272,0.0676470073439586,0.0140523970011068
364,"3PL",0.110854013824668,0.0717871845739076,0.030805051716174
465,"3PL",0.148849332062425,0.100805941768114,0.0409405753429988
428,"3PL",0.115358709180796,0.105442822063181,0.035062857208763
537,"3PL",0.0637068436914692,0.231640673058315,0.0667953113763011
558,"3PL",0.27086319165341,0.0715774251500743,0.0129593241615852
493,"3PL",0.0568734332668092,0.402146158194651,0.0747065737618478
356,"3PL",0.190448296615717,0.0824582119415677,0.0246906568517012
391,"3PL",0.129650375152086,0.0862591023368375,0.0283754214191139
353,"3PL",0.285744307465864,0.0513998794827657,0.0120444769764915
542,"3PL",0.275521194339754,0.0864455135574704,0.0154001619709132
523,"3PL",0.0576486556119638,0.370036627225075,0.0898889729485363
553,"3PL",0.233020434567517,0.0608244332414807,0.01837670866179
495,"3PL",0.10740491662059,0.180363304727187,0.063081684012048
337,"3PL",0.119710674760646,0.166924977473796,0.0470809361575777
482,"3PL",0.0800982555791527,0.246116909945511,0.0884070192024282
418,"3PL",0.0628347158089644,0.147035108733829,0.0539287756157136
369,"3PL",0.13899804571875,0.0629339864112614,0.0241410192032345
297,"3PL",0.10857855084811,0.0608932105170004,0.0218389156255797
298,"3PL",0.130543399208815,0.149970450290021,0.0557000378337097
373,"3PL",0.0934370201839846,0.0902206903991662,0.0429670803581295
573,"3PL",0.0766028761747249,0.187627860228931,0.064115095693592
561,"3PL",0.0711749554782934,0.282744904303097,0.0910244022724591
580,"3PL",0.113910924964362,0.139619376064074,0.0485961871902554
536,"3PL",0.208861699998766,0.122854734318286,0.024409847644167
479,"3PL",0.143647699925119,0.0593639543125266,0.0200421297206695
413,"3PL",0.132875761743869,0.13298360389849,0.0507358951402511
478,"3PL",0.148376607009128,0.100607409898366,0.0263966143629104
374,"3PL",0.109036292201212,0.220761697418558,0.0522697251960821
408,"3PL",0.0783995440641984,0.106411643207719,0.0451402494797129
545,"3PL",0.127982476056005,0.105076219633803,0.0411282231207592
579,"3PL",0.101928985762974,0.202246935473191,0.071844299461528
396,"3PL",0.0809433220175074,0.156604165629961,0.0427621855120345
299,"3PL",0.109990156147078,0.14074281174774,0.0482051773831472
412,"3PL",0.114295251866298,0.16715532219269,0.0570425796448931
494,"3PL",0.0937518507433313,0.316259396851181,0.0707667858947273
375,"3PL",0.10279792609705,0.0622776947089864,0.0264293501063744
319,"3PL",0.158874182479006,0.0845841510275695,0.0145175326050133
304,"3PL",0.0496517404219991,0.268783031452394,0.0609209250009037
518,"3PL",0.20362714211562,0.161276021508869,0.0247120258995183
483,"3PL",0.107919233990676,0.122406844046625,0.051802299741332
286,"3PL",0.151809373083529,0.10190187891299,0.0271033116462403
492,"3PL",0.11659960611556,0.265914581501815,0.0623901340309505
351,"3PL",0.287046063002064,0.0433529800564293,0.0137369501975197
330,"3PL",0.109665898262186,0.103467650580512,0.0368892693106988
401,"3PL",0.110105505603768,0.203249174065148,0.0735865054214774
550,"3PL",0.0821075820583133,0.219702277904722,0.0653554092191253
437,"3PL",0.202177993149539,0.092498479971868,0.0230739524620175
400,"3PL",0.154103748977642,0.102339131061897,0.0228075297668623
499,"3PL",0.0784485898276121,0.148524082821325,0.0613636792229174
384,"3PL",0.0886242704967646,0.13943735096249,0.0476107787556604
544,"3PL",0.124636678412686,0.182692197192702,0.0777234552886009
345,"3PL",0.070243054142267,0.19532963444196,0.0610078826329964
469,"3PL",0.185760797311854,0.0666928743680352,0.0218720485167443
502,"3PL",0.140454739909571,0.075266948214313,0.0322413396564033
394,"3PL",0.303646527265098,0.135876155182952,0.0121186827635639
436,"3PL",0.154348053979818,0.122568286235692,0.032806803810718
491,"3PL",0.087181526607727,0.164436089852124,0.0515059781555049
572,"3PL",0.0869804854888138,0.123526282035135,0.0540002630617991
377,"3PL",0.0831395155048802,0.13675917928317,0.0483295467407543
303,"3PL",0.0684620337845766,0.20860318859405,0.0609156502996841
535,"3PL",0.106134090822104,0.280367939587343,0.0663133053598274
513,"3PL",0.159798074768563,0.0836257799135609,0.0212252286518789
503,"3PL",0.106904686633135,0.268383669021028,0.050689607733692
300,"3PL",0.11933569668159,0.0884870614997987,0.0328096740858457
292,"3PL",0.12063263880739,0.120045910964407,0.0370581110327321
310,"3PL",0.126449230848421,0.0556775810450334,0.0227436468211771
462,"3PL",0.123991517004897,0.0711261845859447,0.025178054414215
577,"3PL",0.103006194514888,0.210530299594745,0.0473195892632003
409,"3PL",0.0580967789379904,0.14340598274487,0.0449464192149183
425,"3PL",0.106944729406165,0.169645772183049,0.0621841172217566
457,"3PL",0.0592223170690341,0.224371680879642,0.0671752831666695
551,"3PL",0.220496847734475,0.123026653693576,0.0228313604015904
442,"3PL",0.0616072177569615,0.353123584578064,0.0933440787176574
315,"3PL",0.179146813981713,0.146160078274925,0.0388515432141228
471,"3PL",0.182684299994037,0.0819907359458357,0.0241344272773666
355,"3PL",0.279139561628748,0.112148956234843,0.0158449818849878
435,"3PL",0.0949500899230678,0.182980006079465,0.0589461084141193
366,"3PL",0.0932495445445393,0.207079228804216,0.0734001817280985
563,"3PL",0.0790615411824673,0.239076876311485,0.0880051345939078
323,"3PL",0.0735056715222169,0.15658690412572,0.0652133004221292
467,"3PL",0.733141526681185,0.298755099272151,0.00948266129495669
540,"3PL",0.116536763004737,0.16588080067536,0.0578549154834743
575,"3PL",0.105694611888724,0.177740894950629,0.0603738812035769
314,"3PL",0.244513592655772,0.102269020927949,0.0149504756346927
328,"3PL",0.0690560887175321,0.130997444611559,0.0552821294288943
362,"3PL",0.125358243201758,0.0989750740139852,0.049478090859809
520,"3PL",0.243754403120085,0.288094101148166,0.018258847724871
531,"3PL",0.160203353686968,0.0675516655500717,0.0223981854389142
560,"3PL",0.208258159884648,0.137400708953195,0.018093523821163
473,"3PL",0.190647481395933,0.0426026306064297,0.0135916207895498
490,"3PL",0.132676575625573,0.135017510794509,0.0390199895259945
556,"3PL",0.152217921978855,0.100495473677708,0.0324129583497068
382,"3PL",0.0929082914518714,0.144432566585869,0.0605971995724032
390,"3PL",0.183149666091709,0.0488351471140662,0.019719208357984
570,"3PL",0.144441881735817,0.0730444436236508,0.0255383416344887
527,"3PL",0.0857092910710035,0.152544622853091,0.069578703015089
528,"3PL",0.0596808312672166,0.941041074460006,0.0712720341089359
301,"3PL",0.0675750695582569,0.102793218417037,0.0367808856534464
290,"3PL",0.118431699896583,0.0914326340642672,0.0300267310892381
448,"3PL",0.0739665417646654,0.122425334171372,0.0578110418081938
387,"3PL",0.14764200325406,0.134777244153237,0.0342732111085905
557,"3PL",0.436255056404646,0.0992604804328457,0.0123882022593329
508,"3PL",0.270103333419844,0.435752157789916,0.0205937263322121
571,"3PL",0.0832734236033607,0.106372198429059,0.0471815457713814
458,"3PL",0.110034166331147,0.125879284631699,0.0467377647319841
532,"3PL",0.0574915097595097,0.200480398782699,0.0613855668502608
466,"3PL",0.115793031771615,0.101198865598667,0.0450385281439
419,"3PL",0.0927621885638585,0.113812467977917,0.0496544942056993
477,"3PL",0.11765135380952,0.144486342459181,0.0425694358002897
444,"3PL",0.126394213106479,0.0828628401342919,0.0361378555713827
552,"3PL",0.285647972275787,0.0973682821560069,0.0125080842981115
463,"3PL",0.119425802316458,0.136118538930457,0.0507319370299985
549,"3PL",0.152447755049712,0.0761713179053187,0.0166793994658636
438,"3PL",0.182309631374291,0.120500987098835,0.0294235007587075
385,"3PL",0.129477624593831,0.116439782219237,0.0435510093965437
392,"3PL",0.176235556607404,0.0605594133313501,0.018977056772501
339,"3PL",0.102023732370237,0.112076058227601,0.0386103884690111
569,"3PL",0.0978655900759554,0.103665646410868,0.0386491357147498
398,"3PL",0.25230681412088,0.0824932344504306,0.0132588952356852
430,"3PL",0.0735985229363315,0.120987526562477,0.0443640890107001
389,"3PL",0.121562386500879,0.119939455331623,0.0396012111668312
559,"3PL",0.502982266900985,0.121301228104042,0.00926483345606714
324,"3PL",0.0669872461413499,0.168449586327231,0.0660924507838127
447,"3PL",0.065578760563595,0.138925011528864,0.0547141792072845
284,"3PL",0.0862506607019863,0.124800320096352,0.053037470860309
524,"3PL",0.136969387199038,0.13584948852839,0.0414195732535492
422,"3PL",0.183360727246921,0.071688358740041,0.0248824598519602
411,"3PL",0.126564259829098,0.258437794340439,0.0703099843818229
333,"3PL",0.168915199023539,0.0830178734667599,0.0232287596734762
489,"3PL",0.0921792954405462,0.1817109957832,0.0623501906225346
454,"3PL",0.109502199603067,0.150707897783304,0.0465712291065305
506,"3PL",0.111619820137979,0.182181912740263,0.0548923560114885
562,"3PL",0.0844119630590218,0.238850934268114,0.0749840168171106
564,"3PL",0.0522150651883517,0.153465253746549,0.0401284755825656
470,"3PL",0.175914966727379,0.0871550592102029,0.0267418984177113
501,"3PL",0.114605694304347,0.170875039721215,0.0539240966908983
414,"3PL",0.131844287628711,0.126534734869256,0.0374900851730262
497,"3PL",0.137043023984259,0.18321651276201,0.0456706645850653
505,"3PL",0.0809553528454855,0.144257948663374,0.0458130909454506
341,"3PL",0.15055383179667,0.109060646985309,0.0365197416648655
496,"3PL",0.161498827155276,0.111952854650866,0.0353602578585374
372,"3PL",0.0570654327067031,0.202816589370188,0.060126528524952
405,"3PL",0.175280832532769,0.103108964438688,0.0331972422825533
511,"3PL",0.14865631350896,0.503305486080345,0.0402204172760374
350,"3PL",0.179374540689043,0.138016985038578,0.0338911671794867
407,"3PL",0.102649235980712,0.11827163806825,0.0649333933773413
538,"3PL",0.0896535387299394,0.182388887104649,0.0695879643650763
567,"3PL",0.0973098397520819,0.144100626143301,0.0733074707214255
507,"3PL",0.205723011950456,0.0884831610657894,0.0192665943355318
443,"3PL",0.11244605779549,0.128600399198109,0.0584936412234467
287,"3PL",0.070123505870263,0.147372115236705,0.064371752084252
281,"3PL",0.0814655365841892,0.210500218134911,0.0858275104180388
554,"3PL",0.273800370427986,0.0527035862590885,0.0109422356599499
380,"3PL",0.10019125479285,0.105330150280213,0.0393230162468234
565,"3PL",0.14547438895906,0.0581716160720335,0.0137564988298411
361,"3PL",0.175053686615441,0.124188286818489,0.0380919872596441
289,"3PL",0.0758398881950706,0.147147531998953,0.0518018271572979
379,"3PL",0.0759682113515409,0.0927644790494035,0.0362064554717485
439,"3PL",0.181094975040547,0.0964455842931066,0.0190117681800155
308,"3PL",0.108064990854066,0.172521694919316,0.0579683598866174
313,"3PL",0.218061316414342,0.0444496678795097,0.0115140791294202
521,"3PL",0.066281114270979,0.304593440145705,0.0896743800862548
327,"3PL",0.0892869040737025,0.139074955483587,0.0536417122972347
441,"3PL",0.121524574138768,0.142402580384761,0.04737821735457
368,"3PL",0.109255206252626,0.115207896033268,0.0379125348040992
451,"3PL",0.0625421014163643,0.177967059437539,0.0705306319551687
420,"3PL",0.134021718226082,0.0741078110366706,0.0366662134068701
456,"3PL",0.0999826278597776,0.116898743216693,0.0355180574795231
329,"3PL",0.100021610015902,0.157769128314739,0.0629611852578232
512,"3PL",0.168164545564118,0.0825772651191354,0.0267214947439379
474,"3PL",0.18255134375134,0.0676609054613113,0.0151799819674552
519,"3PL",0.244166550915039,0.119150624823896,0.0143735493139266
393,"3PL",0.25822995170523,0.0626744159286162,0.014739059064477
403,"3PL",0.0704727666804055,0.417909021774861,0.0859138093157136
530,"3PL",0.136585273351199,0.115137265449652,0.0434632589623202
321,"3PL",0.120012532984838,0.188425378498943,0.0670305936579779
423,"3PL",0.168152671717414,0.0597398237303749,0.0216703999904767
376,"3PL",0.10214418611738,0.115418626174427,0.0504095471559896
357,"3PL",0.271374219983504,0.0683202520621382,0.0136906925337575
533,"3PL",0.0893407582186756,0.151715578944446,0.0520577488141512
291,"3PL",0.216516856878505,0.0552617329319436,0.0104214744122461
