"V1","V2","V3","V4","V5"
48,"3PL",0.0819680387553172,0.260318515384665,0.0848927913108151
289,"3PL",0.076525520440793,0.144881805277218,0.0520402360658543
114,"3PL",0.149895973233815,0.652059056849377,0.0450266257194048
181,"3PL",0.0682273605141125,0.0806616088801255,0.0338739104973432
177,"3PL",0.195871089881941,0.18286094234035,0.0211335489382111
73,"3PL",0.261697190946538,0.0925090220399376,0.019802756202311
269,"3PL",0.132630525340542,0.0920355784308314,0.030887808510015
28,"3PL",0.227505920363436,0.102487750438448,0.0276228872338012
54,"3PL",0.112196742746677,0.125728872563456,0.0677052727524308
163,"3PL",0.104049444489408,0.08586153189276,0.0460021287017022
298,"3PL",0.134407668668727,0.141062888179732,0.0569234044988724
155,"3PL",0.171647277118325,0.0879713437145823,0.0305700336731218
226,"3PL",0.0954239237891307,0.196899997115411,0.0580807978785208
123,"3PL",0.0850848065187062,0.172479989341475,0.0614536332192344
191,"3PL",0.130144858534307,0.0605146821330884,0.0174038641374949
12,"3PL",0.0925299444408833,0.228859412221196,0.0883871037001295
145,"3PL",0.0814347291775847,0.134618675512117,0.05692253258667
118,"3PL",0.278093942454801,0.126130758575666,0.0233862651088736
132,"3PL",0.0628241093973951,0.115024350220675,0.0458212240018141
180,"3PL",0.0874605161287561,0.0917670445389445,0.0442521760660987
104,"3PL",0.190698209060885,0.166511877219851,0.0525428843358667
200,"3PL",0.222673467306622,0.108227799950605,0.0134463567728177
197,"3PL",0.14737300834398,0.0611636471015322,0.0228246749783154
142,"3PL",0.0901247834447006,0.0654617083137874,0.0277610359292836
130,"3PL",0.121292452723124,0.0870473929551814,0.0319479439958499
250,"3PL",0.143763240426663,0.0335134907576721,0.0140064685349939
188,"3PL",0.219026045923986,0.11081828624271,0.0146826472681351
282,"3PL",0.0722170341656705,0.152870851491865,0.0670091246635204
14,"3PL",0.127408164818194,0.130040618302524,0.0587870083116982
33,"3PL",0.168800579304513,0.113906657873309,0.0319687433382096
146,"3PL",0.127908128497521,0.103040917732727,0.0342940834787125
49,"3PL",0.0506806579497554,0.457943553924062,0.0822362608171706
158,"3PL",0.251146593710557,0.0819055756622823,0.0120450297887027
179,"3PL",0.0681479761815888,0.122144933139632,0.0519913222354325
18,"3PL",0.0679030258921966,0.356143388037242,0.0930627378854423
214,"3PL",0.0490239132377374,0.259878408339183,0.0676480207860726
66,"3PL",0.0812077836296427,0.0777846002031616,0.0344439192862785
221,"3PL",0.09531911907827,0.0802974615158457,0.0351236412850216
213,"3PL",0.0697377747235912,0.117694885078779,0.0512459586475664
113,"3PL",0.385918881939377,0.0622640180351255,0.0146049568296191
92,"3PL",0.0686299409939865,0.396991490566829,0.0847527729132371
129,"3PL",0.0657477070445073,0.170515527974029,0.0716279795504767
97,"3PL",0.278234735157522,0.137021231063489,0.0208222626238465
228,"3PL",0.111772855621166,0.118431336883015,0.0441300504409312
85,"3PL",0.198478486315003,0.114117993039193,0.0420682197708085
8,"3PL",0.140802343548573,0.150693591670513,0.0648878908700135
9,"3PL",0.137143980625738,0.165610271724285,0.0630078094329527
219,"3PL",0.0805165357061114,0.130466848600455,0.0551297011747211
215,"3PL",0.114285515130016,0.104328498523612,0.0628623298364109
106,"3PL",0.165199617841393,0.145775243320031,0.0489680108637018
144,"3PL",0.0711592695799615,0.156323631517546,0.0606045715509262
238,"3PL",0.18709104977588,0.0776512879425287,0.0275538315922746
281,"3PL",0.0831229164187722,0.21257018599498,0.0817149791683294
183,"3PL",0.375120252958155,0.152359275896322,0.0121191564911881
236,"3PL",0.184584296281902,0.0731740102300756,0.0230334961891538
